url,genes,len
https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=48387,rps12,1
https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=48387,"rpl23,rpl2,rps19",3
https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=48387,psbM,1
https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=48387,atpA,1
https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=48387,rps14,1
https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=48387,"ndhK,ndhJ",2
https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=48387,chlL,1
https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=48387,"trnL,psbM,petN,trnC,rpoB,rpoC1,rpoC1,rpoC1,rpoC2,rps2,atpI,atpH,atpF,atpF,atpF,atpA,trnR,trnG,trnG,trnG,trnG,trnG,ycf12,psaM,trnS,psbI,psbK,trnQ,chlB,rps16,rps16,rps16,ORF51,trnK,trnK,trnK,trnK,trnK,psbA,trnH,ycf2,trnD,trnY,trnE,cysA,trnT,psbD,psbC,trnS,psbZ,trnG,trnfM,rps14,psaB,psaA,ycf3,ycf3,ycf3,ycf3,ycf3,trnS,rps4,trnT,trnL,trnL,trnL,trnL,trnL,trnF,ndhJ,ndhK,ndhC,trnV,trnV,trnV,trnV,trnV,trnM,atpE,atpB,rbcL,trnR,accD,psaI,ycf4,ycf10,petA,psbJ,psbL,psbF,psbE,petL,petG,trnW,trnP,psaJ,rpl33,rps18,rpl20,clpP,clpP,clpP,clpP,clpP,psbB,psbT,psbN,ORF27,psbH,petB,petB,petB,petD,petD,petD,rpoA,rps11,rpl36,infA,rps8,rpl14,rpl16,rpl16,rpl16,rps3,rpl22,rps19,rpl2,rpl2,rpl2,rpl23,trnI,ndhB,ndhB,rps7,rps12,rps12,rps12,rps12,trnV,rrn16,trnI,trnI,trnI,trnI,trnI,trnA,trnA,trnA,trnA,trnA,rrn23,rrn23,rrn23,rrn23,rrn23,rrn4.5,rrn5,trnR,trnN,ndhF,rpl21,rpl32,ORF288,trnP,trnL,ccsA,ndhD,psaC,ndhE,ndhG,ndhI,ndhA,ndhA,ndhA,ndhH,ORF473,ORF1031,chlN,chlL,trnN,trnR,rrn5,rrn4.5,rrn23,rrn23,rrn23,rrn23,rrn23,trnA,trnA,trnA,trnA,trnA,trnI,trnI,trnI,trnI,trnI,rrn16,trnV,rps12,rps12,rps12,rps7,ndhB,ndhB,ndhB",208
https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=48387,psbB,1
https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=48387,rpoC2,1
https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=48387,rps7,1
https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=48387,rrn5,1
https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=48387,chlB,1
https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=48387,ORF288,1
https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=48387,psaI,1
https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=48387,ndhB,1
https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=48387,psaB,1
https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=41834,"trnL,psbM,petN,trnC,rpoB,rpoC1,rpoC2,rps2,atpI,atpH,atpF,atpA,trnR,trnG,ycf12,psaM,trnS,psbI,psbK,trnQ,chlB,rps16,ORF51,trnK,matK,psbA,trnH,ycf2,trnD,trnY,trnE,cysA,trnT,psbD,psbC,trnS,psbZ,trnG,trnfM,rps14,psaB,psaA,ycf3,trnS,rps4,trnT,trnL,trnF,ndhJ,ndhK,ndhC,trnV,trnM,atpE,atpB,rbcL,trnR,accD,psaI,ycf4,ycf10,petA,psbJ,psbL,psbF,psbE,petL,petG,trnW,trnP,psaJ,rpl33,rps18,rpl20,rps12,rps12,clpP,psbB,psbT,psbN,psbH,petB,petD,rpoA,rps11,rpl36,infA,rps8,rpl14,rpl16,rps3,rpl22,rps19,rpl2,rpl23,trnI,ndhB,rps7,rps12,rps12,trnV,rrn16,trnI,trnA,rrn23,rrn4.5,rrn5,trnR,trnN,ndhF,rpl21,rpl32,ORF288,trnP,trnL,ccsA,ndhD,psaC,ndhE,ndhG,ndhI,ndhA,ndhH,rps15,ORF473,ORF1031,chlN,chlL,trnN,trnR,rrn5,rrn4.5,rrn23,trnA,trnI,rrn16,trnV,rps7,ndhB",139
https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=48387,ycf12,1
